article_id,source_id,source_name,author,title,description,url,url_to_image,published_at,published_at_parsed,content,article_type,category,title_length,description_length,content_length,estimated_word_count,has_image,has_author,published_year,published_month,published_day,published_hour,published_day_of_week,published_week,published_date,title_word_count,description_word_count,content_category,engagement_score,created_at,updated_at
2779246863465351058,,Minneapolis Star Tribune,"Bobby Nightengale, Bobby Nightengale",Rocco Baldelli is out... here are some potential new manager options for the Twins - Star Tribune,"The Twins are launching a search for a new manager, with no shortage of candidates. Here are nine names who could be considered in that search.",https://www.startribune.com/twins-manager-candidates-rocco-baldelli-fired/601483143,https://arc.stimg.co/startribunemedia/FZNDXLSZEJA2JACQMJPMPIAS7U.jpg?&w=1200&ar=1.91:1&fit=crop,2025-09-30T13:43:52Z,2025-09-30 13:43:52.000000,"The Twins, one of six teams with a managerial vacancy after firing Rocco Baldelli on Monday, are now in a search for the 15th manager in team history. 
Baldelli, who completed seven seasons leading … [+1699 chars]",headlines,,97,143,214,37,1,1,2025,9,30,13,Tuesday,40,2025-09-30,17,26,General,749,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
2803398560837046201,usa-today,USA Today,Unknown,Tyreek Hill carted off with knee injury in Miami Dolphins vs. New York Jets game - USA Today,Tyreek Hill was carted off the field with an apparent serious knee injury early in the third quarter of Miami's game against the New York Jets.,https://www.usatoday.com/picture-gallery/sports/nfl/2025/09/30/tyreek-hill-injury-football-photos/86434144007/,"https://www.usatoday.com/gcdn/authoring/authoring-images/2025/09/30/NPPP/86430659007-usatsi-27207951.jpg?crop=1605,903,x0,y150&width=1605&height=903&format=pjpg&auto=webp",2025-09-30T15:59:50Z,2025-09-30 15:59:50.000000,(Editors note: graphic image) Miami Dolphins wide receiver Tyreek Hill suffered a gruesome-looking leg injury in the second half of his team's 27-21 win over the New York Jets during Week 4 at Hard R… [+260 chars],headlines,,92,143,213,37,1,0,2025,9,30,15,Tuesday,40,2025-09-30,18,26,Sports,863,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
2846791228500836698,the-verge,The Verge,Lawrence Ulrich,The EV tax credit is dead — here’s what happens next - The Verge,"The $7,500 federal EV tax credit is no more, thanks to Trump and the Republicans. Now the auto industry will have to build affordable EVs with no help from the government.",https://www.theverge.com/transportation/787281/ev-tax-credit-sales-lease-trump-climate,https://platform.theverge.com/wp-content/uploads/sites/2/2025/09/257977_clock_run_out_on_EVs_CVirginia-.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-09-30T12:00:00Z,2025-09-30 12:00:00.000000,"<ul><li></li><li></li><li></li></ul>
The EV tax credit is dead heres what happens next
EV sales are sure to dip, and automakers are pulling back their investments. Now the real challenge will emerg… [+12385 chars]",headlines,,64,171,215,32,1,1,2025,9,30,12,Tuesday,40,2025-09-30,14,31,General,776,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
2910714721901379520,,Apple Newsroom,Unknown,Apple’s Foundation Models framework unlocks new intelligent app experiences - Apple,Developers around the world are able to bring even more intelligent experiences into their apps by tapping into Apple’s Foundation Models framework.,https://www.apple.com/newsroom/2025/09/apples-foundation-models-framework-unlocks-new-intelligent-app-experiences/,https://www.apple.com/newsroom/images/2025/09/apples-foundation-models-framework-unlocks-new-intelligent-app-experiences/tile/Apple-Foundation-Models-framework-hero-lp.jpg.og.jpg?202509291459,2025-09-29T15:01:36Z,2025-09-29 15:01:36.000000,"September 29, 2025
UPDATE
Apples Foundation Models framework unlocks new app experiences powered by Apple Intelligence
With the release of iOS 26, iPadOS 26, and macOS 26 this month, developers ar… [+13070 chars]",headlines,,83,148,215,33,1,0,2025,9,29,15,Monday,40,2025-09-29,11,22,General,567,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3004451974076464056,,Bloody Elbow,Unknown,Dustin Poirier makes surprise callout for a return to fighting just months after UFC retirement - Bloody Elbow,Poirier has teased a surprise return.,https://bloodyelbow.com/2025/09/30/dustin-poirier-makes-surprise-callout-for-a-return-to-fighting-just-months-after-ufc-retirement/,https://bloodyelbow.com/wp-content/uploads/1/2025/07/GettyImages-2226082377-scaled.jpg,2025-09-30T10:00:00Z,2025-09-30 10:00:00.000000,"Dustin Poirier is already getting itchy knuckles just months after his official UFC retirement.
Earlier this year at UFC 318, former UFC interim lightweight champion Dustin Poirier made his final wa… [+2148 chars]",headlines,,110,37,214,33,1,0,2025,9,30,10,Tuesday,40,2025-09-30,18,6,General,857,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3015258790340237540,nhl-news,NHL News,Unknown,Minnesota Wild Signs Kirill Kaprizov to an Eight-year Contract Extension - NHL.com,"SAINT PAUL, Minn. \- Minnesota Wild President of Hockey Operations and General Manager Bill Guerin today announced the National Hockey League (NHL) club has signed left wing Kirill Kaprizov to an eight-year, $136 million contract extension ($17 million averag…",https://www.nhl.com/wild/news/minnesota-wild-signs-kirill-kaprizov-to-an-eight-year-contract-extension-093025,https://media.d3.nhle.com/image/private/t_ratio16_9-size50/prd/wvbnl2cocwc19y0nph40.jpg,2025-09-30T14:21:46Z,2025-09-30 14:21:46.000000,"SAINT PAUL, Minn. - Minnesota Wild President of Hockey Operations and General Manager Bill Guerin today announced the National Hockey League (NHL) club has signed left wing Kirill Kaprizov to an eigh… [+4469 chars]",headlines,,82,260,214,34,1,0,2025,9,30,14,Tuesday,40,2025-09-30,12,39,General,296,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3054161608521505869,,Arrowhead Pride,Tom Childs,Arrowheadlines: There’s plenty of praise for the Chiefs dominance of the Ravens - Arrowhead Pride,"Chiefs headlines for Tuesday, September 30",https://www.arrowheadpride.com/kansas-city-chiefs-news/182880/arrowheadlines-theres-plenty-of-praise-for-the-chiefs-dominance-of-the-ravens,https://platform.arrowheadpride.com/wp-content/uploads/sites/12/2025/09/gettyimages-2237657744.jpg?quality=90&strip=all&crop=0%2C10.747724163955%2C100%2C78.504551672091&w=1200,2025-09-30T10:30:00Z,2025-09-30 10:30:00.000000,"1. Xavier Worthy was the missing piece
When the Chiefs opened the season with a frustrating 0-2 start, many wondered whether the return of wide receiver Xavier Worthy would really make that big a di… [+720 chars]",headlines,,97,42,213,37,1,1,2025,9,30,10,Tuesday,40,2025-09-30,15,6,AI,813,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3126493868676247614,,Minecraft.net,Java Team,Minecraft Java Edition 1.21.9 - Minecraft,Minecraft 1.21.9,https://www.minecraft.net/en-us/article/minecraft-java-edition-1-21-9,https://www.minecraft.net/content/dam/minecraftnet/games/minecraft/screenshots/1.21.9_1170x500.jpg,2025-09-30T15:04:25Z,2025-09-30 15:04:25.000000,"Minecraft Server Management Protocol
Added a server management API (JSON-RPC over WebSocket) for dedicated servers
<ul><li>The API is disabled by default and can be enabled in server.properties<ul>… [+22421 chars]",headlines,,41,16,215,29,1,1,2025,9,30,15,Tuesday,40,2025-09-30,6,2,General,21,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3211821046813850537,,Yahoo Entertainment,Neia Balao,Nicole Kidman and Keith Urban separate after 19 years of marriage. Why their split was reportedly 'inevitable' - Yahoo,Nicole Kidman and Keith Urban were together for nearly 20 years.,https://www.yahoo.com/entertainment/celebrity/article/nicole-kidman-and-keith-urban-separate-after-19-years-of-marriage-why-their-split-was-reportedly-inevitable-230120029.html,https://s.yimg.com/ny/api/res/1.2/MSLng2P2V0lpT_DPEerQzA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MzU7Y2Y9d2VicA--/https://s.yimg.com/os/creatr-uploaded-images/2025-09/3f2189f0-9d81-11f0-bbbf-d418e9670d4b,2025-09-30T15:56:25Z,2025-09-30 15:56:25.000000,"Nicole Kidman and Keith Urban have called it quits, according to People. The Babygirl star, 58, and the country crooner, 57, have separated, with a source telling the magazine, Nicoles sister [Antoni… [+3013 chars]",headlines,,118,64,214,34,1,1,2025,9,30,15,Tuesday,40,2025-09-30,19,11,General,48,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3324648403198849793,,TechSpot,Shawn Knight,Gamer builds functional version of ChatGPT inside Minecraft using 439 million blocks - TechSpot,"If you've seen previous examples of over-the-top engineering in Minecraft, then you're familiar with sammyuri's work. The latest project, dubbed CraftGPT, occupies a volume of 1,020 x...",https://www.techspot.com/news/109666-gamer-builds-functional-version-chatgpt-inside-minecraft-using.html,https://www.techspot.com/images2/news/bigimage/2025/09/2025-09-29-image-21.jpg,2025-09-29T17:50:00Z,2025-09-29 17:50:00.000000,"WTF?! Minecraft is a sandbox limited only by your imagination and creativity, a fact that is on full display in the latest YouTube video from creator sammyuri. Using Minecraft's vanilla redstone mech… [+1826 chars]",headlines,,95,186,214,34,1,1,2025,9,29,17,Monday,40,2025-09-29,14,27,Sports,476,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3343836758594113602,,New York Post,Associated Press,Yankees catch break as Red Sox lose starter Lucas Giolito in wild-card injury blow - New York Post,The Red Sox lost their potential Game 3 starter.,https://nypost.com/2025/09/30/sports/yankees-catch-break-as-red-sox-lose-lucas-giolito-to-injury/,https://nypost.com/wp-content/uploads/sites/2/2025/09/newspress-collage-eh7kigx56-1759237772352.jpg?quality=75&strip=all&1759223422&w=1024,2025-09-30T13:30:00Z,2025-09-30 13:30:00.000000,"Boston Red Sox right-hander Lucas Giolito will miss the AL wild-card series because of an injured elbow.
A 31-year-old right-hander, Giolito had been expected to start the third game of the best-of-… [+1865 chars]",headlines,,98,48,214,34,1,1,2025,9,30,13,Tuesday,40,2025-09-30,18,9,General,338,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3367002086704415034,,Big Blue View,James Hickey,"Giants news, 9/30: Nabers out for season, Jaxson Dart, Brian Burns, more headlines - Big Blue View",New York Giants headlines for Tuesday,https://www.bigblueview.com/new-york-giants-news/138785/giants-news-9-30-nabers-out-for-season-jaxson-dart-brian-burns-more-headlines,https://platform.bigblueview.com/wp-content/uploads/sites/27/2025/08/imagn-26897616.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-09-30T10:00:00Z,2025-09-30 10:00:00.000000,"Good morning, New York Giants fans!
Jaxson Dart was among the few players remaining in the Giants locker room. You could tell he was sore. The way he moved from the far corner showers to his stall, … [+7999 chars]",headlines,,98,37,214,40,1,1,2025,9,30,10,Tuesday,40,2025-09-30,17,6,General,839,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3564978048268102940,nhl-news,NHL News,Unknown,Preseason Preview: September 29 at Florida - NHL.com,Canes take on the Cats in their penultimate tune-up,https://www.nhl.com/hurricanes/news/preseason-preview-september-29-at-florida,https://media.d3.nhle.com/image/private/t_ratio16_9-size50/prd/rlc0xgch7u720lypetfo.png,2025-09-29T14:09:40Z,2025-09-29 14:09:40.000000,"SUNRISE, Fla. - The Carolina Hurricanes play their second game in as many days on Monday, flying south to take on the Florida Panthers.
-
When: Monday, Sept. 29
Puck Drop: 6:00 p.m. ET
Watch: ESP… [+169 chars]",headlines,,52,51,213,38,1,0,2025,9,29,14,Monday,40,2025-09-29,8,9,General,840,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3584615508666589751,the-wall-street-journal,The Wall Street Journal,The Wall Street Journal,U.S. Home Prices Continued to Cool Ahead of Fed’s Rate Cut - The Wall Street Journal,,https://www.wsj.com/economy/housing/u-s-home-prices-continued-to-cool-ahead-of-feds-rate-cut-8b2f21d2,,2025-09-30T14:01:00Z,2025-09-30 14:01:00.000000,,headlines,,84,0,0,0,0,1,2025,9,30,14,Tuesday,40,2025-09-30,16,0,General,428,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3593550459724923753,,Rlsbb.to,saamaan1@yahoo.com (Master),T3 UK - October 2025,"Our writers are as passionate about gadgets as you are, and this is reflected in insightful articles that cover every aspect of technology. In the Hype section, you'll read about cutting-edge launches; tech that truly has the 'wow' factor. Each month, Agenda …",https://post.rlsbb.to/t3-uk-october-2025/,,2025-09-30T16:23:53Z,2025-09-30 16:23:53.000000,"Our writers are as passionate about gadgets as you are, and this is reflected in insightful articles that cover every aspect of technology. In the Hype section, you'll read about cutting-edge launche… [+654 chars]",headlines,,20,260,213,34,0,1,2025,9,30,16,Tuesday,40,2025-09-30,5,43,General,564,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3680913640649766279,,AL.com,Shauna Stuart | sstuart@al.com,Amazon to send payments to customers after $2.5 billion settlement. How much will you get? - AL.com,Amazon is preparing to send settlement money to some Prime customers.,https://www.al.com/life/2025/09/amazon-to-send-payments-to-customers-after-25-billion-settlement-how-much-will-you-get.html,https://www.al.com/resizer/v2/OZCLN6HVQNB23AJC7CQ55Q52G4.jpg?auth=a5f9f571e65d60021e35c848048906ba485dffd448761456d493524b482648d4&width=1280&smart=true&quality=90,2025-09-30T12:00:00Z,2025-09-30 12:00:00.000000,"Amazon is preparing to send settlement money to some Prime customers. 
The e-commerce giant is paying a historic $2.5 billion settlement with the Federal Trade Commission, over allegations that it e… [+1316 chars]",headlines,,99,69,214,33,1,1,2025,9,30,12,Tuesday,40,2025-09-30,17,11,General,943,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3771731455443875052,,Daily Signal,Elizabeth Troutman Mitchell,EXCLUSIVE: Labor Department Allocates Millions to Critical Workforce Training Programs,FIRST ON THE DAILY SIGNAL—The Department of Labor announced more than $86 million in grants for employers to provide training in high-demand and emerging industries.... Read More The post EXCLUSIVE: Labor Department Allocates Millions to Critical Workforce Tr…,https://www.dailysignal.com/2025/09/30/exclusive-labor-department-allocates-millions-providing-workforce-training/,https://www.dailysignal.com/wp-content/uploads/2025/09/chavez.jpg,2025-09-30T17:00:00Z,2025-09-30 17:00:00.000000,"FIRST ON THE DAILY SIGNALThe Department of Labor announced more than $86 million in grants for employers to provide training in high-demand and emerging industries. 
President Trump has directed the… [+2073 chars]",headlines,,86,260,214,32,1,1,2025,9,30,17,Tuesday,40,2025-09-30,10,38,AI,699,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3779935191239478580,,BaltimoreRavens.com,Unknown,"Nnamdi Madubuike’s Season Is Over, Long-Term Questions Linger - Baltimore Ravens",Head Coach John Harbaugh said Nnamdi Madubuike will be the person to address his long-term prognosis.,https://www.baltimoreravens.com/news/nnamdi-madubuike-season-over-injured-reserve-long-term-questions,https://static.clubs.nfl.com/image/upload/t_editorial_landscape_12_desktop/ravens/srvfuyqhvyvhr0rdu3dj,2025-09-29T19:20:39Z,2025-09-29 19:20:39.000000,,headlines,,80,101,0,0,1,0,2025,9,29,19,Monday,40,2025-09-29,11,16,General,419,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3782616273007908676,,NBCSports.com,Josh Alper,Ja’Marr Chase: It didn’t look like we wanted it on Monday night - NBC Sports,The Bengals opened Monday night's game in Denver with a 62-yard drive that resulted in a field goal and a 3-0 lead over the Broncos.,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/jamarr-chase-it-didnt-look-like-we-wanted-it-on-monday-night,https://nbcsports.brightspotcdn.com/dims4/default/48a3815/2147483647/strip/true/crop/3906x2197+0+0/resize/1440x810!/quality/90/?url=https%3A%2F%2Fnbc-sports-production-nbc-sports.s3.us-east-1.amazonaws.com%2Fbrightspot%2Fca%2Fc8%2Ff28362b74c4197aa4b5c9850179c%2Fhttps-delivery-gettyimages.com%2Fdownloads%2F2238214882,2025-09-30T11:14:07Z,2025-09-30 11:14:07.000000,"The Bengals opened Monday nights game in Denver with a 62-yard drive that resulted in a field goal and a 3-0 lead over the Broncos. 
It proved to be the high-water mark of the night for Cincinnati. … [+931 chars]",headlines,,76,132,213,40,1,1,2025,9,30,11,Tuesday,40,2025-09-30,15,25,Sports,493,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
3816494161289359902,,The Action Network,Dead President Picks,"Dolphins vs Jets Odds, Picks, Parlay for Monday Night Football - Action Network","We conclude NFL Week 4 with two Monday Night Football games. Firstly, we have a battle between the New York Jets and Miami Dolphins at Hard Rock Stadium in Miami",https://www.actionnetwork.com/nfl/dolphins-vs-jets-odds-picks-parlay-for-monday-night-football-qs,https://images.actionnetwork.com/blog/2025/09/dolphins-jets-sgp-monday-september29.jpg,2025-09-29T18:08:00Z,2025-09-29 18:08:00.000000,"We conclude NFL Week 4 with two Monday Night Football games. Firstly, we have a battle between the New York Jets and Miami Dolphins at Hard Rock Stadium in Miami Gardens, Fla. (7:15 p.m. ET). The gam… [+2176 chars]",headlines,,79,161,214,39,1,1,2025,9,29,18,Monday,40,2025-09-29,13,30,General,379,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
